antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.05760586048060381,0.05910427881680448,0.02519562683833731,0.4373795761078998,7.4001338797072735,1.0,0.021790873999009766,1.6723454770345152,0.9177341766011093,0.27531837477258947,0.4020374296265334,0.4318353279600532
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.05910427881680448,0.05760586048060381,0.02519562683833731,0.4262910798122066,7.400133879707274,1.0,0.021790873999009766,1.6426346294405187,0.9191957091461269,0.27531837477258947,0.3912218931238532,0.4318353279600532
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05582995726732893,0.07725178977745713,0.0307453243798213,0.5506958250497018,7.128583384748978,1.0,0.02643236025772119,2.053727211247518,0.9105559753520402,0.3004338394793926,0.5130804156835616,0.4743421653984141
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.07725178977745713,0.05582995726732893,0.0307453243798213,0.39798850574712646,7.128583384748978,1.0,0.02643236025772119,1.5683588299330287,0.931694762053543,0.3004338394793926,0.3623908120294758,0.4743421653984141
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.05760586048060381,0.05582995726732893,0.021865808313446918,0.37957610789980734,6.798789153326669,1.0,0.018649675584467094,1.5218144477585598,0.9050512412050853,0.2387878787878788,0.34288966603459875,0.38561310365169293
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.05582995726732893,0.05760586048060381,0.021865808313446918,0.39165009940357853,6.798789153326668,1.0,0.018649675584467094,1.549098863327635,0.9033489171165316,0.2387878787878788,0.3544634085833038,0.38561310365169293
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.06748432210444531,0.05582995726732893,0.028969421166546425,0.4292763157894737,7.688995958459768,1.0,0.025201774347240583,1.65433828813102,0.9329001412126963,0.3070588235294118,0.39552870946984814,0.47408149785497544
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05582995726732893,0.06748432210444531,0.028969421166546425,0.5188866799204772,7.688995958459768,1.0,0.025201774347240583,1.93824539661762,0.9213848864278456,0.3070588235294118,0.4840694569712003,0.47408149785497544
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.05910427881680448,0.05582995726732893,0.026083578444974748,0.4413145539906103,7.904619232959053,1.0,0.022783789084316258,1.6899850344710832,0.9283618502129667,0.2935665209244222,0.40827878377457283,0.4542556865380487
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.05582995726732893,0.05910427881680448,0.026083578444974748,0.46719681908548705,7.904619232959053,1.0,0.022783789084316258,1.7659348796833856,0.9251423504679149,0.2935665209244222,0.4337277033798155,0.4542556865380487
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.05582995726732893,0.05666241189855153,0.021643820411787557,0.38767395626242546,6.8418188226176735,1.0,0.018480360376827633,1.5405805416072356,0.9043286657111379,0.23824068417837507,0.3508940474110274,0.38482620437998843
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.05666241189855153,0.05582995726732893,0.021643820411787557,0.3819784524975514,6.841818822617673,1.0,0.018480360376827633,1.5277299740571426,0.9051266966551116,0.23824068417837507,0.345434064277516,0.38482620437998843
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.07725178977745713,0.0482823686109107,0.02530662078916699,0.3275862068965517,6.7847998414585815,1.0,0.02157672139927922,1.4153749389889019,0.9239917319008714,0.2524916943521594,0.2934734306413765,0.42586206896551726
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.0482823686109107,0.07725178977745713,0.02530662078916699,0.5241379310344828,6.7847998414585815,1.0,0.02157672139927922,1.9391085577140394,0.8958662619578861,0.2524916943521594,0.48429911465149134,0.42586206896551726
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.05760586048060381,0.0482823686109107,0.023253232698817915,0.40366088631984587,8.360420127123337,1.0,0.02047188530894471,1.595933604817245,0.934204436546307,0.2813969106783076,0.3734075170912183,0.4426350408610724
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.0482823686109107,0.05760586048060381,0.023253232698817915,0.4816091954022989,8.360420127123337,1.0,0.02047188530894471,1.8179221760130264,0.9250525125076005,0.2813969106783076,0.44992144702632497,0.4426350408610724
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.05582995726732893,0.0482823686109107,0.02020089905100172,0.36182902584493043,7.494019789310117,1.0,0.017505296474689153,1.491320774419663,0.9178010609856846,0.2407407407407408,0.32945345015451644,0.3901099152213158
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.0482823686109107,0.05582995726732893,0.02020089905100172,0.41839080459770117,7.494019789310117,1.0,0.017505296474689153,1.6233753699158573,0.9105224474050645,0.2407407407407408,0.38399952436642437,0.3901099152213158
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG WOODLAND'}),0.06748432210444531,0.0482823686109107,0.023364226649647594,0.34621710526315785,7.1706735859044155,1.0,0.020105923734343337,1.455708980841676,0.9228188948840291,0.2528528528528528,0.31304950841080187,0.4150625756200847
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0482823686109107,0.06748432210444531,0.023364226649647594,0.48390804597701154,7.170673585904416,1.0,0.020105923734343337,1.8068789304435025,0.9042000052910574,0.2528528528528528,0.44655948821399577,0.4150625756200847
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG WOODLAND'}),0.05910427881680448,0.0482823686109107,0.022476275043010155,0.38028169014084506,7.876202039825158,1.0,0.01962258046669516,1.535726177923303,0.927876738363939,0.2647058823529412,0.34884225171426253,0.4228994657600777
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG CARS BLUE'}),0.0482823686109107,0.05910427881680448,0.022476275043010155,0.46551724137931033,7.876202039825158,1.0,0.01962258046669516,1.7603855428588817,0.917325921174542,0.2647058823529412,0.431942619583213,0.4228994657600777
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.06748432210444531,0.07725178977745713,0.033686664076807815,0.49917763157894735,6.461696654756503,1.0,0.028473379412321004,1.8424660486545354,0.9064103736868986,0.30334832583708143,0.457249157600352,0.467620424984876
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.07725178977745713,0.06748432210444531,0.033686664076807815,0.43606321839080464,6.461696654756503,1.0,0.028473379412321004,1.6535819409307162,0.9160049022109193,0.30334832583708143,0.39525222473272087,0.467620424984876
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.06748432210444531,0.10738664742771518,0.02025639602641656,0.3001644736842105,2.795175013599891,1.0,0.013009480921688124,1.2754616177766138,0.6887183387832734,0.13101220387652548,0.2159701349984947,0.2443974823201414
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.10738664742771518,0.06748432210444531,0.02025639602641656,0.18863049095607234,2.795175013599891,1.0,0.013009480921688124,1.1493107240305085,0.7195059839949851,0.13101220387652548,0.1299132783751394,0.2443974823201414
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG CARS BLUE'}),0.06748432210444531,0.05910427881680448,0.027914978633664465,0.4136513157894736,6.998669539164813,1.0,0.023926366444240288,1.6046692804470768,0.9191434739772991,0.28290213723284585,0.3768186303651366,0.4429758926365208
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05910427881680448,0.06748432210444531,0.027914978633664465,0.4723004694835681,6.998669539164813,1.0,0.023926366444240288,1.7671338024177325,0.9109571660517021,0.28290213723284585,0.43411189428223607,0.4429758926365208
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05910427881680448,0.07725178977745713,0.028247960486153505,0.47793427230046953,6.186708083751552,1.0,0.023682049164049514,1.7674943235377847,0.8910266378943323,0.26129363449691995,0.4342273201769508,0.4217975959203497
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.07725178977745713,0.05910427881680448,0.028247960486153505,0.3656609195402299,6.186708083751552,1.0,0.023682049164049514,1.4832693588754338,0.9085502868142487,0.26129363449691995,0.325813619747281,0.4217975959203497
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04378711360230867,0.10738664742771518,0.028636439314057384,0.6539923954372624,6.090071820870301,1.0,0.02393428798376895,2.579750678313307,0.8740713871154963,0.23369565217391303,0.6123656412200964,0.4603295310519645
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.10738664742771518,0.04378711360230867,0.028636439314057384,0.26666666666666666,6.090071820870301,1.0,0.02393428798376895,1.303926663269579,0.9363497886097986,0.23369565217391303,0.233085703230799,0.4603295310519645
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.034241633830956214,0.10738664742771518,0.02053388090349076,0.59967585089141,5.584268298300938,1.0,0.01685678664393694,2.2297264718101197,0.8500319938373037,0.1695692025664528,0.5515144962206115,0.39544516058782386
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG OWLS'}),0.10738664742771518,0.034241633830956214,0.02053388090349076,0.19121447028423771,5.584268298300938,1.0,0.01685678664393694,1.1940846252633226,0.9196876869408579,0.1695692025664528,0.1625384174262544,0.39544516058782386
frozenset({'DOLLY GIRL LUNCH BOX'}),frozenset({'SPACEBOY LUNCH BOX '}),0.03879238581497308,0.03890337976580276,0.023641711526721794,0.609442060085837,15.665529929652921,1.0,0.022132556609340357,2.460829807852396,0.9739473213414438,0.4373716632443532,0.5936330107799225,0.6085726705564706
frozenset({'SPACEBOY LUNCH BOX '}),frozenset({'DOLLY GIRL LUNCH BOX'}),0.03890337976580276,0.03879238581497308,0.023641711526721794,0.6077032810271041,15.66552992965292,1.0,0.022132556609340357,2.450205591068014,0.9740597993783232,0.4373716632443532,0.5918709827267545,0.6085726705564706
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03795993118375048,0.10738664742771518,0.022476275043010155,0.5921052631578948,5.513769889840882,1.0,0.01839988529660041,2.18834241275786,0.8509374098644361,0.1829268292682927,0.5430331221612849,0.4007037943696451
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.10738664742771518,0.03795993118375048,0.022476275043010155,0.20930232558139536,5.513769889840882,1.0,0.01839988529660041,1.2166977340911391,0.9171226063168365,0.1829268292682927,0.17810317880883547,0.4007037943696451
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.06271158221876907,0.03795993118375048,0.02025639602641656,0.3230088495575221,8.509205351135952,1.0,0.017875868680967976,1.421052650669754,0.9415247177988105,0.25189786059351277,0.2962963057500428,0.4283172902758371
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03795993118375048,0.06271158221876907,0.02025639602641656,0.5336257309941521,8.509205351135954,1.0,0.017875868680967976,2.009734413048157,0.9173008917741051,0.25189786059351277,0.502421815784453,0.4283172902758371
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.09351240357400521,0.053055108496586935,0.02519562683833731,0.26943620178041544,5.078421464310989,1.0,0.020234316120941842,1.2961837060790018,0.8859342610667515,0.20759030635573847,0.22850442008329752,0.37216579963497765
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.053055108496586935,0.09351240357400521,0.02519562683833731,0.4748953974895398,5.07842146431099,1.0,0.020234316120941842,1.7262990880144444,0.8480835855514456,0.20759030635573847,0.4207261030588967,0.37216579963497765
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.05172318108663078,0.053055108496586935,0.03884788279038792,0.7510729613733905,14.156468296011637,1.0,0.03610370380604811,3.8041062020740557,0.9800523371987058,0.5892255892255891,0.7371261613425028,0.741645267297574
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.053055108496586935,0.05172318108663078,0.03884788279038792,0.7322175732217573,14.156468296011635,1.0,0.03610370380604811,3.541221245629613,0.981430831958875,0.5892255892255891,0.7176115439739478,0.741645267297574
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.09351240357400521,0.05172318108663078,0.02519562683833731,0.26943620178041544,5.2091962659670665,1.0,0.02035886785443294,1.2980068561080644,0.8913876031671458,0.20989366620434582,0.22958804470540797,0.3782803326498644
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.05172318108663078,0.09351240357400521,0.02519562683833731,0.4871244635193133,5.2091962659670665,1.0,0.02035886785443294,1.767461171274115,0.8521054082128026,0.20989366620434582,0.43421670798056244,0.3782803326498644
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04079027692990732,0.10738664742771518,0.02630556634663411,0.6448979591836735,6.005383114486105,1.0,0.021925235259483287,2.513681280232297,0.8689264820907021,0.21584699453551914,0.6021770906820824,0.4449295997468755
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.10738664742771518,0.04079027692990732,0.02630556634663411,0.24496124031007754,6.005383114486105,1.0,0.021925235259483287,1.2704112348669607,0.9337556152981656,0.21584699453551914,0.21285330879121078,0.4449295997468755
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04079027692990732,0.06271158221876907,0.023586214551306953,0.5782312925170068,9.22048642465836,1.0,0.021028191745890712,2.2222806034490477,0.9294587309582477,0.2951388888888889,0.5500118218878528,0.47716874360363615
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.06271158221876907,0.04079027692990732,0.023586214551306953,0.37610619469026546,9.22048642465836,1.0,0.021028191745890712,1.537456719247099,0.9511969155001689,0.2951388888888889,0.34957518642234975,0.47716874360363615
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.04079027692990732,0.06432099450579944,0.022032299239691435,0.5401360544217687,8.397507821074935,1.0,0.01940862806139283,2.0346865947876847,0.918377941014447,0.2651970607882431,0.5085238175934668,0.4413363619822389
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.06432099450579944,0.04079027692990732,0.022032299239691435,0.34253666954270917,8.397507821074935,1.0,0.01940862806139283,1.4589554711787893,0.9414735665773252,0.2651970607882431,0.3145781212965793,0.4413363619822389
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.04079027692990732,0.06287807314501359,0.02075586880515012,0.508843537414966,8.092543425137046,1.0,0.018191054788746046,1.9079906266992106,0.9136995112787072,0.25033467202141907,0.47588841055787473,0.41947031239680344
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.06287807314501359,0.04079027692990732,0.02075586880515012,0.3300970873786408,8.092543425137046,1.0,0.018191054788746046,1.4318637895104283,0.9352352453476949,0.25033467202141907,0.3016095474123888,0.41947031239680344
frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),frozenset({'RECIPE BOX PANTRY YELLOW DESIGN'}),0.06887174648981631,0.05699539375104057,0.0205893778789056,0.2989524576954069,5.245203831756122,1.0,0.01666400556939667,1.3451364555804122,0.8692139205524883,0.1955719557195572,0.2565809990120961,0.33009940314176384
frozenset({'RECIPE BOX PANTRY YELLOW DESIGN'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.05699539375104057,0.06887174648981631,0.0205893778789056,0.36124634858812077,5.245203831756122,1.0,0.01666400556939667,1.4577267017606077,0.8582668996604076,0.1955719557195572,0.3140003549415513,0.33009940314176384
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.050113768799600424,0.10738664742771518,0.021366335534713357,0.4263565891472868,3.970294253149851,1.0,0.015984785913356635,1.5560421957003343,0.7875990567039879,0.15695067264573992,0.35734390573520025,0.3126614987080103
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.10738664742771518,0.050113768799600424,0.021366335534713357,0.19896640826873385,3.970294253149851,1.0,0.015984785913356635,1.1858257144340474,0.8381338879971062,0.15695067264573992,0.15670575546823529,0.3126614987080103
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.050113768799600424,0.07725178977745713,0.0200344081247572,0.3997785160575858,5.175006523593131,1.0,0.016163029792494378,1.5373461878799928,0.849326479443834,0.18665977249224405,0.34952842249603894,0.32955879825867795
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.07725178977745713,0.050113768799600424,0.0200344081247572,0.2593390804597701,5.175006523593131,1.0,0.016163029792494378,1.282484610893265,0.874305167628596,0.18665977249224405,0.22026354818909777,0.32955879825867795
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.050113768799600424,0.044619568233531276,0.026361063322048947,0.5260243632336655,11.789095772521664,1.0,0.024125008595655764,2.01567413524561,0.963458383045719,0.38555194805194803,0.5038880628003147,0.5584101915670815
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.044619568233531276,0.050113768799600424,0.026361063322048947,0.5907960199004975,11.789095772521664,1.0,0.024125008595655764,2.321302522447177,0.9579177278077563,0.38555194805194803,0.5692073780431797,0.5584101915670815
frozenset({'DOTCOM POSTAGE'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03918086464287696,0.10738664742771518,0.026916033076197346,0.6869688385269122,6.397153230706166,1.0,0.022708531378879685,2.851515958896077,0.8780845809805039,0.22495361781076065,0.64930934477844,0.4688074166794768
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'DOTCOM POSTAGE'}),0.10738664742771518,0.03918086464287696,0.026916033076197346,0.25064599483204136,6.3971532307061665,1.0,0.022708531378879685,1.2821965702869196,0.9451802008527396,0.22495361781076065,0.2200883833465346,0.4688074166794768
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'DOTCOM POSTAGE'}),0.06271158221876907,0.03918086464287696,0.021921305288861756,0.3495575221238938,8.921638797663515,1.0,0.019464211274407516,1.4771777183041483,0.9473209661595331,0.2741151977793199,0.32303338480624055,0.4545238035548647
frozenset({'DOTCOM POSTAGE'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03918086464287696,0.06271158221876907,0.021921305288861756,0.5594900849858356,8.921638797663515,1.0,0.019464211274407516,2.127735122037135,0.9241208223570933,0.2741151977793199,0.5300166878654611,0.4545238035548647
frozenset({'DOTCOM POSTAGE'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03918086464287696,0.06287807314501359,0.02014540207558688,0.5141643059490085,8.177163838389395,1.0,0.017681784802687187,1.928886531660701,0.9134999273623429,0.24593495934959353,0.4815661867165217,0.4172763277317858
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'DOTCOM POSTAGE'}),0.06287807314501359,0.03918086464287696,0.02014540207558688,0.32038834951456313,8.177163838389395,1.0,0.017681784802687187,1.413776727739767,0.9365998011621605,0.24593495934959353,0.29267473400929434,0.4172763277317858
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'DOTCOM POSTAGE'}),0.04079027692990732,0.03918086464287696,0.0200344081247572,0.49115646258503404,12.535620820566187,1.0,0.018436209805621037,1.8882408141376614,0.9593598806575631,0.33425925925925926,0.47040653262402404,0.5012439536721204
frozenset({'DOTCOM POSTAGE'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.03918086464287696,0.04079027692990732,0.0200344081247572,0.5113314447592068,12.535620820566187,1.0,0.018436209805621037,1.9629045347463345,0.9577529126832622,0.33425925925925926,0.4905508738206519,0.5012439536721204
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.050113768799600424,0.037793440257505966,0.023863699428381152,0.47619047619047616,12.599818194531851,1.0,0.021969727701174988,1.836939795872034,0.9692042533302174,0.3726169844020797,0.45561634504995907,0.5538074260541221
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.037793440257505966,0.050113768799600424,0.023863699428381152,0.631424375917768,12.599818194531851,1.0,0.021969727701174988,2.577181368316622,0.956794324604914,0.3726169844020797,0.6119791907958788,0.5538074260541221
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.037793440257505966,0.044619568233531276,0.022920250846328875,0.6064610866372981,13.591818806116262,1.0,0.0212339238599792,2.427664455346885,0.962814397799959,0.38526119402985065,0.5880814591993886,0.5600713393385495
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.044619568233531276,0.037793440257505966,0.022920250846328875,0.5136815920398009,13.59181880611626,1.0,0.0212339238599792,1.9785526190101408,0.9696936409558926,0.38526119402985065,0.49458003270072515,0.5600713393385495
frozenset({'CHARLOTTE BAG PINK POLKADOT'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.03734946445418725,0.050113768799600424,0.02658305122370831,0.711738484398217,14.202453765638396,1.0,0.024711328797262275,3.295223884525098,0.9656563803823783,0.4366453965360073,0.6965304831953418,0.6210962632400829
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.050113768799600424,0.03734946445418725,0.02658305122370831,0.530454042081949,14.202453765638394,1.0,0.024711328797262275,2.050173192447804,0.9786325995625574,0.4366453965360073,0.5122363302360567,0.6210962632400829
frozenset({'CHARLOTTE BAG PINK POLKADOT'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.03734946445418725,0.044619568233531276,0.02131083855929852,0.5705794947994056,12.787651637799115,1.0,0.01964432158159906,2.2248132545980392,0.9575640637610976,0.35132662397072284,0.5505240730055468,0.5240957175489566
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.044619568233531276,0.03734946445418725,0.02131083855929852,0.47761194029850745,12.787651637799117,1.0,0.01964432158159906,1.8427881680448417,0.9648507841998258,0.35132662397072284,0.4573440304530616,0.5240957175489566
frozenset({'CHARLOTTE BAG PINK POLKADOT'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.03734946445418725,0.03734946445418725,0.02008990510017204,0.537890044576523,14.40154637923383,1.0,0.01869492260515744,2.083163377563768,0.9666675266417083,0.3678861788617886,0.5199608389959857,0.537890044576523
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.03734946445418725,0.03734946445418725,0.02008990510017204,0.537890044576523,14.40154637923383,1.0,0.01869492260515744,2.083163377563768,0.9666675266417083,0.3678861788617886,0.5199608389959857,0.537890044576523
frozenset({'ALARM CLOCK BAKELIKE PINK'}),frozenset({'ALARM CLOCK BAKELIKE RED '}),0.03640601587213497,0.051612187135801096,0.021810311338032077,0.5990853658536586,11.607440007867822,1.0,0.019931317233970503,2.3655604761935916,0.9483749114661212,0.3294216261525566,0.5772672015517043,0.5108330055074745
frozenset({'ALARM CLOCK BAKELIKE RED '}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.051612187135801096,0.03640601587213497,0.021810311338032077,0.42258064516129035,11.60744000786782,1.0,0.019931317233970503,1.6687940507242356,0.9635808758725648,0.3294216261525566,0.40076488194213505,0.5108330055074745
frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),0.028247960486153505,0.02658305122370831,0.02042288695266108,0.7229862475442043,27.197263454068928,1.0,0.019671969972092373,3.5139661484193785,0.9912318737119162,0.5935483870967743,0.7154212767673328,0.7456267354631251
frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),0.02658305122370831,0.028247960486153505,0.02042288695266108,0.7682672233820459,27.197263454068928,1.0,0.019671969972092373,4.193416458802995,0.9895364942243816,0.5935483870967743,0.7615309593444366,0.7456267354631251
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.034519118708030413,0.10738664742771518,0.021643820411787557,0.6270096463022508,5.838804556444577,1.0,0.01793692798157285,2.3931271780170738,0.85836196338007,0.17997231195200739,0.5821367083263029,0.414280016949575
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.10738664742771518,0.034519118708030413,0.021643820411787557,0.20155038759689922,5.838804556444577,1.0,0.01793692798157285,1.2091945018122727,0.9284334168691294,0.17997231195200739,0.17300318641768853,0.414280016949575
frozenset({'PARTY BUNTING'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.08840668183583995,0.11998446084688384,0.02097785670680948,0.23728813559322032,1.9776572225967795,1.0,0.010370428651474223,1.1537981513340856,0.5422935763858691,0.11193366893692627,0.13329727661311958,0.20606312422584233
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'PARTY BUNTING'}),0.11998446084688384,0.08840668183583995,0.02097785670680948,0.17483811285846437,1.9776572225967792,1.0,0.010370428651474223,1.1047448171922163,0.561752808583861,0.11193366893692627,0.09481358551057284,0.20606312422584233
frozenset({'PARTY BUNTING'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.08840668183583995,0.09351240357400521,0.02020089905100172,0.22849968612680477,2.4435227562723414,1.0,0.011933777740529979,1.1749672425603006,0.6480464166297601,0.12491420727522307,0.14891244302184986,0.2222617124996042
